x,y
0.617632478,0.889649798
0.771073365,0.723896313
0.807341202,0.866972225
0.841834935,0.179492445
0.970343168,0.150945568
0.816882002,0.158274795
0.929211276,0.895426217
0.92869717,0.950599401
0.984192232,0.732036462
0.42010213,0.50565025
0.060812091,0.402378058
0.444707536,0.232779818
0.136035195,0.409189794
0.664716474,0.629884648
0.026866838,0.647965829
0.970666094,0.707459686
0.976837356,0.491507046
0.288040075,0.601343539
0.100238424,0.399167768
0.266057696,0.221886881
0.516356656,0.388681149
0.964009854,0.756875238
0.195285806,0.338591582
0.782467766,0.728731437
0.167252455,0.628572154
0.551199114,0.908954881
0.941151558,0.079003669
0.818786257,0.050964549
0.462763151,0.791651869
0.635820669,0.024104728
0.216399743,0.38289082
0.611990718,0.705028277
0.793800548,0.794829836
0.809983383,0.847551652
0.00475153,0.100177874
0.821670256,0.059684803
0.764047624,0.17258618
0.215478643,0.580925069
0.580576936,0.666822454
0.446867298,0.230007379
0.39006633,0.053253527
0.115969502,0.87051818
0.428482654,0.213975964
0.319457157,0.837933064
0.572101682,0.77376307
0.270076816,0.858380347
0.23471324,0.540450515
0.513270898,0.356796048
0.411078189,0.811292176
0.84095904,0.013285629
0.218198009,0.046865517
0.0225006,0.532265136
0.18025128,0.786665115
0.475442623,0.10189422
0.22338274,0.269462587
0.567732969,0.678668933
0.857966313,0.605979338
0.840721803,0.68186592
0.317161042,0.283512211
0.274907104,0.758577677
0.596015151,0.540817051
0.056354782,0.030190737
0.469918398,0.554536987
0.320773052,0.497669151
0.746205667,0.483074333
0.741595408,0.356536573
0.670231437,0.011462363
0.581330351,0.716262635
0.919254515,0.357866348
0.398959323,0.332828316
0.346505798,0.955046467
0.476975128,0.57040874
0.266367606,0.470620334
0.510132069,0.474087118
0.23172811,0.645787448
0.958691211,0.917394992
0.227074066,0.924755887
0.335226903,0.992701932
0.444268939,0.258571976
0.185983748,0.288336521
0.811838613,0.901410785
0.735452267,0.302625019
0.107340343,0.506357482
0.624573376,0.572428067
0.274396966,0.150555985
0.638767817,0.459990773
0.967052154,0.34016574
0.194275433,0.858885506
0.242661986,0.123448487
0.845823897,0.798738682
0.035347911,0.822110717
0.947370741,0.146576571
0.093887121,0.945310702
0.610397586,0.632379901
0.817281478,0.495034787
0.456748368,0.426115935
0.462961251,0.248169184
0.943428183,0.548688143
0.032728852,0.181260871
0.327672044,0.74565031
0.601823735,0.817533148
0.980168154,0.634463283
0.745869436,0.138458998
0.384933616,0.308368186
0.536572413,0.829405443
0.46620997,0.016133176
0.167604929,0.947134641
0.735754062,0.923974556
0.378714861,0.401624398
0.602037522,0.921314016
0.803330613,0.886555166
0.820781499,0.775889056
0.834519349,0.356901443
0.296723839,0.33734548
0.17858048,0.746500597
0.883798764,0.911225142
0.371125106,0.799326487
0.561872928,0.458037101
0.701238856,0.633392211
0.890143873,0.687280572
0.836831682,0.862289834
0.283602835,0.088630322
0.205510875,0.548141516
0.163452411,0.51331198
0.680583036,0.55927788
0.068771965,0.613729706
0.735111964,0.237012326
0.930326141,0.856645632
0.529681053,0.914985632
0.999104779,0.957286578
0.48569321,0.494234474
0.620394091,0.48512988
0.741240895,0.059709691
0.480223622,0.082822484
0.723273298,0.91344163
0.284761448,0.191917835
0.349314313,0.296715785
0.392626727,0.904999932
0.588753986,0.786014408
0.616414838,0.479704578
0.492267711,0.210739641
0.99750976,0.459674085
0.302354085,0.982443492
0.881702675,0.361145975
0.074264121,0.678521023
0.559000268,0.510006409
0.767904884,0.485948956
0.788955321,0.549635272
0.34965867,0.39048134
0.222486123,0.630387514
0.481291927,0.261024129
0.792143113,0.297650363
0.21995581,0.65703029
0.377838241,0.515888126
0.798298682,0.585511907
0.072585318,0.002366437
0.378403902,0.181856208
0.225927552,0.864461212
0.558697317,0.957849426
0.612420538,0.245482488
0.109614534,0.107347052
0.782139084,0.507365282
0.09266797,0.161115755
0.654338314,0.3696961
0.101069712,0.246877646
0.497852845,0.822438752
0.986347562,0.849223249
0.291508961,0.18744409
0.775386261,0.520348538
0.020919871,0.952946344
0.402111361,0.765276494
0.741388388,0.30123346
0.118814198,0.138762041
0.920881554,0.381558099
0.320742825,0.688910344
0.549409308,0.64591389
0.053772429,0.122259655
0.645079284,0.247079895
0.806093377,0.138735794
0.348523579,0.991390303
0.249960209,0.525884976
0.860622036,0.888981113
0.452832407,0.170139409
0.101707426,0.934763434
0.618529139,0.303336034
0.524910685,0.939092685
0.511344405,0.219364206
0.491794484,0.108158899
0.979729609,0.456998415
0.648720672,0.213875228
0.91076454,0.698183742
0.907385828,0.804554637
0.096102994,0.226501096
0.923925389,0.079292129
0.309690957,0.674712932
0.803358933,0.124738498
0.248433663,0.188181289
0.874519418,0.979011508
0.916572439,0.502094057
0.075934613,0.619663468
0.576204019,0.383219621
0.433315327,0.673615649
0.135493391,0.445945241
0.457547019,0.42415965
0.177116384,0.798697573
0.959695787,0.943357684
0.22683765,0.775719984
0.137983289,0.662209387
0.034958514,0.270781831
0.983565942,0.090338113
0.389525854,0.905384941
0.913468797,0.429132232
0.766003872,0.772543121
0.679997176,0.025256903
0.928781169,0.989060904
0.304933203,0.638069922
0.294107883,0.734804153
0.665239854,0.424870106
0.246051373,0.091742017
0.317112446,0.228049662
0.513024929,0.1876492
0.457149044,0.975017886
0.755086283,0.187028402
0.850979129,0.586116803
0.405738702,0.901446721
0.671114213,0.24217985
0.80373666,0.364393885
0.390241311,0.710469197
0.293457548,0.752116791
0.837534132,0.045914819
0.668819614,0.333949539
0.671017453,0.259893065
0.805851585,0.871595939
0.524239612,0.124410421
0.999116655,0.070997689
0.109732399,0.888754127
0.23401153,0.007117502
0.134753595,0.54989374
0.051783676,0.319902687
0.471068716,0.190804674
0.338753128,0.411896324
0.483465037,0.521203594
0.405909855,0.777912791
0.0235619,0.215609545
0.393337865,0.188339357
0.24729992,0.720146408
0.311805146,0.970380808
0.759410326,0.686621429
0.096036893,0.614654713
0.089465445,0.745096908
0.738206481,0.290454167
0.065418655,0.25768553
0.548458638,0.517839936
0.738170512,0.819149385
0.556090623,0.643330248
0.351553069,0.241826011
0.575410295,0.607017935
0.672110241,0.308593886
0.780094377,0.946891613
0.000179816,0.513233205
0.688911102,0.386752665
0.834154529,0.847849484
0.58014393,0.962766456
0.861440359,0.196833576
0.655610181,0.580472798
0.905891812,0.226413306
0.079281114,0.137898383
0.174850681,0.292687548
0.980502211,0.157482725
0.616654554,0.374810114
0.680186951,0.439716838
0.362405948,0.77782734
0.708658357,0.501152417
0.275952275,0.619550773
0.909235018,0.855821818
0.034527208,0.648167836
0.957883861,0.823304495
0.60111531,0.433772874
0.980489012,0.575134477
0.989164216,0.541365554
0.309062635,0.344574915
0.459416177,0.106049938
0.322151718,0.176996413
0.408651748,0.388626313
0.954988747,0.284929596
0.804978809,0.3954912
0.944192122,0.250534788
0.93341223,0.705731361
0.674840062,0.882279905
